1924145349454|2012-06-05T10:24:17.658+0000|16.160.198.113|Internet Explorer|ok|2
412316861278|2010-08-18T00:33:45.424+0000|27.98.231.75|Safari|roflol|6
412316861279|2010-08-17T17:56:28.149+0000|61.95.185.176|Firefox|About Augustine of Hippo, fluenced the medieval worldview. AugusAbout Evo M|75
412316861280|2010-08-17T22:04:03.725+0000|61.246.227.11|Firefox|thx|3
412316861281|2010-08-17T15:52:32.846+0000|61.246.227.11|Firefox|About Glad All Over, pilation album by The Dave Clark Five, released in 1993. Prof|82
412316861282|2010-08-18T02:34:17.993+0000|61.95.185.176|Firefox|About Glad All Over, ain is a compilation album by The Dave About Grand Duchy|77
412316861283|2010-08-18T14:23:47.816+0000|27.116.16.69|Chrome|thx|3
412316861284|2010-08-17T17:56:38.289+0000|61.95.185.176|Firefox|yes|3
412316861285|2010-08-17T15:42:06.244+0000|27.116.16.69|Chrome|thx|3
412316861286|2010-08-17T21:01:23.675+0000|27.98.231.75|Safari|cool|4
412316861287|2010-08-17T18:00:50.145+0000|27.98.231.75|Safari|About Lyndon B. Johnson, the presidency following the assassination of John F. Kennedy on November 22, 1963, coAbout Glad All Over, n 1993. Professional ratings Review sc|170
412316861288|2010-08-18T06:20:42.860+0000|27.98.231.75|Safari|no way!|7
412316861289|2010-08-17T18:02:02.320+0000|27.116.16.69|Chrome|About Evo Morales, t, his presidency has seen a focus on implAbout Ascension Islan|82
412316861290|2010-08-18T07:35:55.684+0000|27.116.16.69|Chrome|no|2
412316861291|2010-08-17T18:37:33.062+0000|27.116.16.69|Chrome|roflol|6
412316861292|2010-08-17T16:00:00.944+0000|27.98.231.75|Safari|good|4
1511828489070|2011-12-15T11:16:07.124+0000|103.1.113.60|Chrome|About Evo Morales, nt in the country's politics, and poverty rAbout Slovenia,  global|85
1511828489071|2011-12-15T04:51:13.755+0000|202.52.32.127|Firefox|no way!|7
1511828489072|2011-12-15T05:15:11.816+0000|14.102.176.115|Firefox|About Evo Morales, e gas conflict and the Cochabamba protests of 2000. The MAS claimed thatAbout Ottoman Empire, hate was abolished on 3 March |143
1511828489073|2011-12-15T05:21:26.729+0000|49.137.1.38|Firefox|About Evo Morales, rowing coca, the plant from which cocainAbout Dante Alighie|78
1511828489074|2011-12-15T04:19:21.247+0000|27.116.16.69|Chrome|yes|3
1511828489075|2011-12-16T02:27:28.537+0000|103.1.113.60|Chrome|no way!|7
1511828489076|2011-12-15T11:16:17.876+0000|61.95.185.176|Firefox|maybe|5
1511828489077|2011-12-15T20:24:26.237+0000|186.39.237.76|Firefox|About Slovenia, t by the European economic crisis, staAbout The Black Sain|74
1511828489078|2011-12-15T03:55:36.463+0000|27.116.16.69|Chrome|yes|3
1511828489079|2011-12-15T06:56:17.348+0000|14.102.176.115|Firefox|right|5
1511828489080|2011-12-15T23:53:59.560+0000|49.137.1.38|Firefox|About The Girl in the Other Room, at she co-wrote with her husband Elvis CoAbout |81
1511828489081|2011-12-16T05:08:04.535+0000|117.58.200.168|Safari|yes|3
1511828489082|2011-12-15T12:47:23.492+0000|1.0.1.183|Internet Explorer|thx|3
1511828489083|2011-12-15T13:32:47.199+0000|14.102.176.115|Firefox|good|4
1511828489084|2011-12-15T15:49:02.172+0000|14.102.178.31|Firefox|About Evo Morales, r of the MAS, through which About Sarah Palin, ciency. The you|81
1099511628670|2011-05-25T12:45:36.817+0000|27.54.147.136|Internet Explorer|thanks|6
1099511628671|2011-05-25T10:29:06.936+0000|49.236.55.95|Firefox|About Andrew Johnson, impeachment by the UAbout Rutherford B. Hayes, s, the gr|78
1099511628672|2011-05-26T04:38:34.928+0000|61.246.227.11|Firefox|duh|3
1099511628673|2011-05-25T14:49:26.161+0000|61.95.185.176|Firefox|ok|2
1099511628674|2011-05-25T17:07:48.932+0000|49.137.1.38|Firefox|cool|4
1099511628675|2011-05-25T10:30:24.594+0000|195.22.231.13|Chrome|About David Hume, llenged the argument fAbout Andrew Johnson, mestead Act. When TennAbo|87
1099511628676|2011-05-25T10:41:35.902+0000|117.58.200.168|Safari|About William Shatner, odied body of woAbout Andrew Johnson, rms as Governor |77
1099511628677|2011-05-25T23:49:42.388+0000|49.236.55.95|Firefox|About Evo Morales, ed to the family pAbout Andrew Johnson, ited States (1865–About Henry|88
412316861338|2010-09-02T01:56:01.874+0000|27.116.16.69|Chrome|roflol|6
412316861339|2010-09-01T08:13:51.379+0000|61.95.185.176|Firefox|cool|4
412316861340|2010-09-01T19:39:37.583+0000|27.98.231.75|Safari|no way!|7
412316861341|2010-09-01T05:10:36.931+0000|27.98.231.75|Safari|About Where Do Broken Hearts Go, ry 1988. The song was written by Frank Wildhorn and C|86
412316861342|2010-09-01T06:08:33.850+0000|61.246.227.11|Firefox|About Saint Helena, place of exile, most notably for Napoleon I, Dinuzulu kaCetshwayo and more than 5,000 About Where Do Broken Hearts Go, s for the song. Initially, Houst|171
412316861343|2010-09-01T05:08:45.205+0000|61.95.185.176|Firefox|About Palau,  islands forming the western chain of the Caroline Islands. The islands|84
412316861344|2010-09-01T12:35:10.746+0000|27.98.231.75|Safari|About Aristotle, ions were confirmed to be accurate only in thAbout Saint Helena,  The Br|89
412316861345|2010-09-01T23:13:45.277+0000|27.98.231.75|Safari|About We Are the World, ing many commentators in the rock press, were disappointe|81
412316861346|2010-09-02T02:48:34.473+0000|61.95.185.176|Firefox|ok|2
412316861347|2010-09-02T06:24:23.036+0000|202.1.245.12|Firefox|roflol|6
412316861348|2010-09-01T08:49:12.150+0000|27.116.16.69|Chrome|About Sarah Palin,  considered a potential candidate for the 2012 presidential About Palau, nd were made part of the Sp|119
412316861349|2010-09-02T02:26:42.279+0000|61.95.185.176|Firefox|About Aristotle, cs, logic, science, politicAbout Saint Helena,  the British o|78
412316861350|2010-09-01T23:13:55.281+0000|61.95.185.176|Firefox|maybe|5
412316861351|2010-09-01T22:31:58.421+0000|27.98.231.75|Safari|thx|3
412316861353|2010-08-07T00:08:25.636+0000|27.116.16.69|Chrome|thx|3
412316861354|2010-08-06T21:57:18.957+0000|61.95.185.176|Firefox|About River Deep – Mountain High, rk, the single was successful in Europe, peaking at #3 |89
412316861355|2010-08-07T02:03:37.306+0000|27.98.231.75|Safari|no way!|7
412316861356|2010-08-07T15:19:22.501+0000|61.95.185.176|Firefox|I see|5
412316861357|2010-08-07T05:02:28.740+0000|61.95.185.176|Firefox|I see|5
962072675247|2011-05-05T21:52:40.053+0000|61.95.185.176|Firefox|roflol|6
962072675248|2011-05-06T16:34:59.068+0000|61.17.182.142|Firefox|good|4
962072675249|2011-05-05T20:00:45.439+0000|117.58.200.168|Safari|About Evo Morales, ) and the cocalero trade union. PoliticalAbout Bleeding Love, rldwide, putting it in the top five selliAbout Saint Helena,  an important stopov|162
962072675250|2011-05-05T17:38:44.812+0000|195.22.231.13|Chrome|ok|2
962072675251|2011-05-05T20:01:51.217+0000|49.236.55.95|Firefox|roflol|6
962072675252|2011-05-06T16:23:22.647+0000|60.250.7.5|Chrome|good|4
962072675253|2011-05-06T11:31:56.441+0000|61.17.182.142|Firefox|great|5
962072675254|2011-05-05T17:51:49.190+0000|27.116.16.69|Chrome|good|4
962072675255|2011-05-06T10:40:19.781+0000|61.95.185.176|Firefox|roflol|6
962072675256|2011-05-06T03:47:46.678+0000|27.116.16.69|Chrome|About Evo Morales, asures. Born into a working cAbout Gloria Macapagal-Arroyo, , who f|86
1099511628729|2011-05-06T20:28:55.477+0000|49.236.27.28|Firefox|About Joseph McCarthy, e youngest in state history. At age 33, About French Ind|79
962072675258|2011-05-05T20:01:52.273+0000|27.116.16.69|Chrome|duh|3
1099511628731|2011-05-07T17:24:28.249+0000|27.98.231.75|Safari|no way!|7
962072675260|2011-05-05T17:42:51.840+0000|49.137.1.38|Firefox|great|5
962072675261|2011-05-05T20:28:39.447+0000|27.54.147.136|Internet Explorer|duh|3
962072675262|2011-05-06T06:16:29.882+0000|61.95.185.176|Firefox|I see|5
1099511628735|2011-05-07T09:36:37.259+0000|117.58.200.168|Safari|About Into the Great Wide Open,  Rock Tracks chart, spending six weeks at the top spot. T|89
1099511628736|2011-05-07T05:52:54.738+0000|27.54.147.136|Internet Explorer|yes|3
274877907906|2010-06-04T01:35:21.860+0000|61.246.227.11|Firefox|ok|2
274877907907|2010-06-04T05:09:29.027+0000|61.95.185.176|Firefox|maybe|5
549755814853|2010-09-27T02:37:25.749+0000|61.95.185.176|Firefox|cool|4
549755814854|2010-09-27T14:06:43.513+0000|61.246.227.11|Internet Explorer|About Evo Morales, 05, with 53.7% of the popular vote. TwoAbout Pope Gregory |77
549755814855|2010-09-26T18:54:39.701+0000|27.98.231.75|Safari|About Evo Morales, ofession of farming, moving with them to Chapare Province. He eventually settled intoAbout Jacques Chirac, of France (two full terms, the first of se|168
549755814856|2010-09-27T00:58:38.909+0000|61.95.185.176|Firefox|no way!|7
412316861386|2010-08-05T22:08:28.991+0000|27.116.16.69|Chrome|great|5
412316861387|2010-08-05T19:18:59.348+0000|27.116.16.69|Chrome|About Giuseppe Garibaldi,  Habana) stuck nonetheless despite the way About American |84
412316861388|2010-08-05T17:40:30.990+0000|27.98.231.75|Safari|yes|3
412316861389|2010-08-05T21:17:10.023+0000|61.246.227.11|Firefox|About Giuseppe Garibaldi, i Garibaldi. Together withAbout Leonardo DiCaprio, |77
412316861390|2010-08-05T23:06:34.646+0000|61.95.185.176|Firefox|About Giuseppe Garibaldi,  during the initAbout John Stuart Mill, eory, poli|76
687194768337|2010-11-14T08:07:40.827+0000|61.247.252.135|Firefox|About Abbas I of Persia,  throne during a troubled time for Iran. UAbout My Wish, |82
687194768338|2010-11-14T13:32:47.587+0000|61.95.243.248|Internet Explorer|duh|3
687194768339|2010-11-14T07:31:01.398+0000|61.247.252.135|Firefox|I see|5
687194768340|2010-11-14T12:55:17.567+0000|61.247.252.135|Firefox|ok|2
687194768341|2010-11-14T09:58:09.239+0000|61.95.243.248|Internet Explorer|I see|5
687194768342|2010-11-14T10:16:30.585+0000|49.14.88.16|Internet Explorer|yes|3
687194768343|2010-11-14T08:20:08.206+0000|49.14.88.16|Internet Explorer|maybe|5
687194768344|2010-11-14T07:30:00.802+0000|61.95.243.248|Internet Explorer|About Frank Sinatra, ank Sinatra: A Man and His Music, and scored hits with Stra|80
687194768345|2010-11-14T14:26:43.046+0000|61.95.243.248|Internet Explorer|right|5
549755814876|2010-09-07T11:58:00.876+0000|61.247.252.135|Firefox|About Abbas I of Persia, reat builder and moved his kingdom's capital About Ricky Martin|88
549755814877|2010-09-08T05:42:26.823+0000|94.199.18.190|Internet Explorer|About Abbas I of Persia, the shah became suspicious of his own soAbout Justin T|79
549755814878|2010-09-07T08:58:25.779+0000|61.95.243.248|Internet Explorer|thx|3
549755814879|2010-09-08T09:16:26.573+0000|61.95.243.248|Internet Explorer|yes|3
137438954465|2010-03-27T00:03:49.808+0000|61.247.252.135|Firefox|About Abbas I of Persia, reat builder and moved his kingdom's capitaAbout Barack Obam|85
137438954466|2010-03-27T06:37:14.857+0000|61.95.243.248|Internet Explorer|duh|3
137438954467|2010-03-27T09:00:00.829+0000|49.14.88.16|Internet Explorer|roflol|6
137438954468|2010-03-26T14:41:40.624+0000|61.95.243.248|Internet Explorer|yes|3
137438954469|2010-03-27T22:36:33.155+0000|49.14.88.16|Internet Explorer|About Isaac Newton, t scientific books ever written, due, indepenAbout Barack Obama, ose|88
137438954470|2010-03-28T10:12:00.200+0000|49.14.88.16|Internet Explorer|About Free City of Lübeck, c City of Lübeck was a city-state from 1226 to 1937, in what i|89
137438954471|2010-03-27T00:08:16.064+0000|61.95.243.248|Internet Explorer|cool|4
137438954472|2010-03-28T10:59:36.213+0000|49.14.88.16|Internet Explorer|good|4
137438954473|2010-03-28T04:05:01.398+0000|61.95.243.248|Internet Explorer|LOL|3
137438954474|2010-03-28T04:09:55.117+0000|61.247.252.135|Firefox|maybe|5
137438954475|2010-03-26T15:01:58.100+0000|61.95.243.248|Internet Explorer|no way!|7
137438954476|2010-03-28T09:29:13.324+0000|49.14.88.16|Internet Explorer|About Isaac Newton, dit with Gottfried Leibniz for the deveAbout France, unt|76
1924145349614|2012-06-11T16:04:38.870+0000|49.13.73.112|Firefox|fine|4
1008|2010-02-21T18:35:29.639+0000|61.247.252.135|Firefox|cool|4
1009|2010-02-22T06:53:24.015+0000|61.247.252.135|Firefox|good|4
137438954483|2010-04-02T22:25:56.521+0000|31.210.240.118|Internet Explorer|About Raphael, his relics were translated to the AntiochAbout Robbie Williams, en|81
137438954484|2010-04-02T22:31:28.131+0000|49.14.88.16|Internet Explorer|no way!|7
137438954485|2010-04-02T23:07:19.461+0000|61.95.243.248|Internet Explorer|cool|4
137438954486|2010-04-02T18:43:01.867+0000|61.95.243.248|Internet Explorer|About Abbas I of Persia,  suspicious of his own sonsAbout Robbie Williams, he wa|80
137438954488|2010-04-24T16:13:16.142+0000|61.247.252.135|Firefox|About Abbas I of Persia, weak-willed father, the country was riAbout Occupa|75
137438954489|2010-04-24T21:42:19.202+0000|87.107.152.106|Firefox|About Midnight at the Oasis, n by David Nichtern. It was recorded by the singer Mari|84
137438954490|2010-04-24T19:31:06.289+0000|49.14.88.16|Internet Explorer|good|4
137438954491|2010-04-24T11:53:54.300+0000|61.247.252.135|Firefox|About Egypt, d Forces are under Ministry of the Interior control. The National Guard|84
137438954492|2010-04-25T07:35:41.643+0000|61.247.252.135|Firefox|no way!|7
137438954493|2010-04-25T15:36:48.382+0000|61.247.252.135|Firefox|right|5
137438954494|2010-04-24T13:31:51.318+0000|61.247.252.135|Firefox|LOL|3
137438954495|2010-04-24T22:52:52.764+0000|49.14.88.16|Internet Explorer|About Mighty ReArranger, nsation. It was released internationally on 25 April |78
137438954496|2010-04-24T11:37:30.911+0000|61.95.243.248|Internet Explorer|maybe|5
137438954497|2010-04-25T00:41:07.575+0000|61.247.252.135|Firefox|great|5
137438954498|2010-04-24T16:41:42.233+0000|61.247.252.135|Firefox|great|5
137438954499|2010-04-25T02:47:36.457+0000|61.247.252.135|Firefox|About Un-Break My Heart, to record it and include on her album. It wAbout Midnight a|84
137438954500|2010-04-25T09:25:09.536+0000|49.14.88.16|Internet Explorer|About P. G. Wodehouse, lf Friml on a musical version of The Three Musketeers (1928).|84
137438954501|2010-04-25T03:04:54.235+0000|49.14.88.16|Internet Explorer|no way!|7
137438954502|2010-04-24T12:02:44.076+0000|202.0.80.95|Firefox|About William Shakespeare, d rediscovered by new movements in scholarship and|77
962072675336|2011-03-18T21:43:11.211+0000|180.149.222.176|Firefox|About Kingdom of Yugoslavia, rs of existence it was officially called Kingdom|77
962072675337|2011-03-18T21:59:40.512+0000|61.95.243.248|Internet Explorer|About Central African Republic, ocratic election in May 2005. Inability to About King|85
962072675338|2011-03-19T09:03:21.280+0000|180.149.222.176|Firefox|right|5
962072675339|2011-03-18T22:46:29.531+0000|61.247.252.135|Firefox|maybe|5
962072675340|2011-03-19T06:01:46.685+0000|27.54.166.12|Internet Explorer|About Turn Around, Look at Me, version as a single. This was his first song to|78
962072675341|2011-03-18T19:54:22.712+0000|49.14.88.16|Internet Explorer|no|2
962072675342|2011-03-19T08:45:58.856+0000|61.95.243.248|Internet Explorer|About Nelly Furtado, er 2, 1978) is a Canadian singer-songwriter, record producer and actress. Furtado firsAbout Kingdom of Yugoslavia,  of Vis signed by Šubašić and Tito |171
687194768400|2010-12-31T02:22:25.470+0000|49.14.88.16|Internet Explorer|About Abbas I of Persia, litary and reformed the army, enabling himAbout Turks and|82
687194768401|2010-12-31T04:40:02.072+0000|27.109.120.222|Firefox|yes|3
687194768402|2010-12-31T02:25:11.504+0000|61.247.252.135|Firefox|About Happiness Is a Warm Gun, les, also known as The White Album. It is a JoAbout Turks a|90
687194768403|2010-12-31T02:08:17.938+0000|180.149.222.176|Firefox|About Jacqueline Kennedy Onassis, c architecture, her style, elegance, and About |81
687194768404|2010-12-30T23:46:00.280+0000|180.149.222.176|Firefox|yes|3
687194768405|2010-12-31T07:47:30.444+0000|49.14.88.16|Internet Explorer|no way!|7
687194768406|2010-12-31T09:28:54.003+0000|61.247.252.135|Firefox|maybe|5
687194768407|2010-12-31T02:37:37.070+0000|180.149.222.176|Firefox|About Greece, . Greece has the 11th longest coastline in tAbout Honduras, . The countr|86
687194768408|2010-12-31T20:17:01.772+0000|61.247.252.135|Firefox|About Elizabeth II, u, Saint Lucia, Saint Vincent and the GreAbout Jacqueline Ken|81
687194768409|2010-12-30T23:56:51.989+0000|61.247.252.135|Firefox|About Jacqueline Kennedy Onassis,  of interviews with Kennedy from 1964 was About A|83
687194768410|2010-12-31T02:13:12.037+0000|61.95.243.248|Internet Explorer|cool|4
687194768411|2010-12-31T23:26:05.193+0000|41.197.196.124|Firefox|About Abbas I of Persia, ck land from the Portuguese and the Mughals. Abbas was a greAbout Plácido Domingo, versatile and strong voice, possessing a ringing and dramatiAbout Turks|179
687194768412|2010-12-31T20:26:02.676+0000|61.95.243.248|Internet Explorer|About Jacqueline Kennedy Onassis, e was the first and only Catholic to serve asAbout Nanc|89
412316861470|2010-08-30T19:13:21.687+0000|27.54.166.12|Internet Explorer|great|5
412316861472|2010-08-29T07:29:09.976+0000|61.95.243.248|Internet Explorer|About Alexander Pushkin,  Imperial LyceuAbout Peter Sellers, buted to his suAbout Opra|86
412316861473|2010-08-29T14:10:00.871+0000|27.54.166.12|Internet Explorer|LOL|3
412316861474|2010-08-29T21:34:45.994+0000|27.54.166.12|Internet Explorer|About Haile Selassie I, ess, and proAbout Muhammad Ali Jinnah, governing InAbout Francis |89
412316861476|2010-08-31T14:41:45.682+0000|61.95.243.248|Internet Explorer|thanks|6
412316861477|2010-08-31T15:25:49.830+0000|49.14.88.16|Internet Explorer|great|5
412316861478|2010-08-30T15:59:34.634+0000|61.95.243.248|Internet Explorer|roflol|6
412316861479|2010-08-30T15:37:16.612+0000|27.54.166.12|Internet Explorer|maybe|5
412316861480|2010-08-31T09:07:17.897+0000|49.14.88.16|Internet Explorer|no|2
412316861481|2010-08-30T20:47:19.906+0000|61.95.243.248|Internet Explorer|roflol|6
412316861482|2010-08-30T20:44:31.369+0000|41.84.28.253|Internet Explorer|I see|5
412316861483|2010-08-30T16:07:24.845+0000|61.95.243.248|Internet Explorer|right|5
412316861484|2010-08-30T19:16:55.260+0000|61.247.252.135|Firefox|About Oscar Peterson, s. He released oAbout Ian Fleming, s of Munich and About Martin Scor|90
412316861485|2010-08-30T20:28:09.116+0000|49.14.88.16|Internet Explorer|About Haile Selassie I, that traced its origins to About Charles Darwin, its World War II–era concreAbout Martin Scorsese,  one of the most significanAbout |156
412316861486|2010-08-30T20:56:04.705+0000|61.247.252.135|Firefox|thx|3
412316861487|2010-08-30T19:22:58.696+0000|61.95.243.248|Internet Explorer|yes|3
412316861488|2010-08-31T12:00:02.932+0000|49.14.88.16|Internet Explorer|maybe|5
412316861489|2010-08-31T02:24:58.241+0000|61.95.243.248|Internet Explorer|good|4
412316861491|2010-08-31T02:15:31.833+0000|41.138.145.147|Firefox|About Haile Selassie I, ies and histoAbout Geoffrey Chaucer, Chaucer also About Laos, t |88
412316861492|2010-08-31T10:15:22.889+0000|61.247.252.135|Firefox|About Charles Gounod, r 1893) was About Geoffrey Chaucer, cer also maiAbout Serb|80
412316861495|2010-08-31T10:53:08.656+0000|61.95.243.248|Internet Explorer|I see|5
412316861496|2010-08-31T08:13:41.418+0000|27.54.166.12|Internet Explorer|About Haile Selassie I, e perceived About Robert A. Heinlein, ency of sociAbout Mr.|83
412316861498|2010-08-30T00:11:15.878+0000|61.247.252.135|Chrome|yes|3
412316861499|2010-08-29T21:06:33.503+0000|49.14.88.16|Internet Explorer|LOL|3
412316861500|2010-08-29T17:56:11.515+0000|27.54.166.12|Internet Explorer|thanks|6
412316861501|2010-08-29T16:05:28.712+0000|61.95.243.248|Internet Explorer|thanks|6
412316861502|2010-08-30T06:45:59.528+0000|61.247.252.135|Firefox|cool|4
412316861503|2010-08-29T16:04:45.318+0000|61.247.252.135|Firefox|roflol|6
412316861504|2010-08-29T18:45:23.791+0000|61.247.252.135|Firefox|good|4
412316861505|2010-08-29T16:17:20.419+0000|61.247.252.135|Firefox|LOL|3
412316861506|2010-08-30T02:04:05.317+0000|49.14.88.16|Internet Explorer|About Pyotr Ilyich Tchaikovsky,  first Russian composerAbout James II of England,  a pre|88
412316861507|2010-08-30T13:34:39.734+0000|61.95.243.248|Internet Explorer|maybe|5
412316861508|2010-08-30T02:58:09.016+0000|27.54.166.12|Internet Explorer|About Pyotr Ilyich Tchaikovsky, aikovsky, was a Russian comAbout James II of England, rious attempt to recover hiAbout Lebanon, nside|133
412316861509|2010-08-30T11:43:00.396+0000|49.14.88.16|Internet Explorer|thx|3
412316861510|2010-08-30T16:22:50.211+0000|27.54.166.12|Internet Explorer|no|2
412316861511|2010-08-30T15:51:33.560+0000|61.95.243.248|Internet Explorer|good|4
412316861513|2010-08-30T03:55:43.231+0000|27.54.166.12|Internet Explorer|fine|4
412316861514|2010-08-30T10:30:52.576+0000|49.14.88.16|Internet Explorer|About Haile Selassie I, igure who will lead a future golden age of eternal pAbout Johnny Mercer, ndon Johnny Mercer (November 18, 1909 – June 25, 197About |155
412316861515|2010-08-30T14:51:52.722+0000|61.247.252.135|Firefox|maybe|5
412316861516|2010-08-30T13:09:01.046+0000|61.95.243.248|Internet Explorer|About Haile Selassie I, tions, and his political thought and exAbout Oh, Pretty Woman, ong during a mid-1963 tour of the UK onAbout Malta, mi) north of Li|154
412316861517|2010-08-30T09:09:48.845+0000|61.247.252.135|Firefox|maybe|5
274877908047|2010-06-16T14:30:48.454+0000|49.14.88.16|Internet Explorer|right|5
274877908048|2010-06-16T22:19:21.765+0000|49.14.88.16|Internet Explorer|duh|3
274877908049|2010-06-16T14:43:58.532+0000|61.247.252.135|Firefox|About Francis of Assisi, cis. St. Francis is one of tAbout Bill Gates, arge amount|82
274877908050|2010-06-17T10:42:10.053+0000|49.14.88.16|Internet Explorer|About Jack Nicholson, r in 2001. In 1994, he became one of thAbout Englishman in New York, gle. The remix played ar|115
274877908051|2010-06-17T02:21:29.071+0000|49.14.88.16|Internet Explorer|About Bill Gates, n 2011 he was the wealthiAbout Bechuanaland Protectorate|74
274877908052|2010-06-17T03:13:11.821+0000|61.95.243.248|Internet Explorer|About Socialist Federal Republic of Yugoslavia, tion of the country and recognition of their indAbout Kazakhstan,  its most easterly point is o|143
274877908053|2010-06-16T14:53:30.472+0000|49.14.88.16|Internet Explorer|great|5
274877908054|2010-06-17T21:40:09.432+0000|61.247.252.135|Firefox|About Grover Cleveland, nt three times—in 1884, 1888,About Kazakhstan, itory of modern|86
274877908055|2010-06-17T17:46:39.933+0000|61.95.243.248|Internet Explorer|LOL|3
274877908056|2010-06-17T03:30:07.113+0000|61.247.252.135|Firefox|About George B. McClellan,  Party candidate for PresidAbout Jamaica, on of the Greater Antilles,About Socialist Federal Republic of Yu|134
274877908057|2010-06-17T02:24:24.622+0000|61.95.243.248|Internet Explorer|thx|3
274877908058|2010-06-17T18:55:14.273+0000|49.14.88.16|Internet Explorer|About Tiberius,  After the death of TiberiAbout Diana Ross, as lead singer o|76
274877908059|2010-06-17T22:37:14.759+0000|49.14.88.16|Internet Explorer|fine|4
274877908060|2010-06-17T06:44:28.714+0000|61.247.252.135|Firefox|LOL|3
274877908061|2010-06-18T04:28:20.577+0000|61.95.243.248|Internet Explorer|cool|4
274877908062|2010-06-17T08:45:00.665+0000|49.14.88.16|Internet Explorer|great|5
274877908063|2010-06-17T03:00:33.952+0000|61.247.252.135|Firefox|thanks|6
274877908064|2010-06-17T05:08:44.599+0000|61.247.252.135|Firefox|About Christopher Columbus, he benefits which ColuAbout The Psychedelic Sounds of the |86
274877908065|2010-06-18T10:32:59.850+0000|61.247.252.135|Firefox|no way!|7
274877908066|2010-06-17T05:49:05.999+0000|61.95.243.248|Internet Explorer|About Christopher Columbus, is heirs claimed About Robert De Niro, er and the fa|80
412316861540|2010-08-31T05:07:50.365+0000|61.247.252.135|Firefox|right|5
412316861541|2010-08-30T11:14:10.947+0000|49.14.88.16|Internet Explorer|thx|3
412316861542|2010-08-31T08:30:57.164+0000|27.54.166.12|Internet Explorer|About Peru, rtist who produced five painAbout Neo-Babylonian Empire,  Large tract|81
412316861543|2010-08-30T14:15:18.109+0000|27.54.166.12|Internet Explorer|About Peter Sellers, ilm, Being There. AcAbout Harrison Ford, yan in Patriot Ga|79
412316861544|2010-08-30T20:01:07.718+0000|61.95.243.248|Internet Explorer|About Peter Sellers, cted man-child ChaAbout Harrison Ford, n American film acAbout Phili|89
412316861546|2010-08-31T08:27:29.341+0000|27.54.166.12|Internet Explorer|About Haile Selassie I, rosperity. Haile Selassie was an Ethiopian OrAbout Stanley Kubric|89
412316861547|2010-08-31T10:33:17.288+0000|49.14.88.16|Internet Explorer|I see|5
412316861548|2010-08-31T09:01:35.729+0000|49.14.88.16|Internet Explorer|About Haile Selassie I,  and enduring. His suppression of rebellionAbout Rivers of Ba|85
274877908078|2010-06-17T16:22:54.234+0000|49.14.88.16|Internet Explorer|About Siad Barre, ina. Volunteer laboAbout Gilbert du Motier, marquis de L|74
274877908079|2010-06-17T22:41:39.113+0000|49.14.88.16|Internet Explorer|About Siad Barre, Siad Barre (October 6, 191About Patti LaBelle,  If Only You|77
274877908080|2010-06-16T17:47:07.482+0000|61.247.252.135|Firefox|About Siad Barre, s were nationalisedAbout Gilbert du Motier, marquis de Lafayette, in Pic|90
274877908081|2010-06-17T06:36:01.931+0000|109.74.74.107|Firefox|I see|5
274877908083|2010-06-15T17:25:11.431+0000|61.247.252.135|Firefox|ok|2
274877908084|2010-06-16T12:53:28.824+0000|61.247.252.135|Firefox|yes|3
274877908086|2010-06-17T07:19:59.841+0000|61.247.252.135|Firefox|ok|2
274877908087|2010-06-17T00:54:57.802+0000|61.247.252.135|Firefox|ok|2
274877908088|2010-06-17T12:34:06.503+0000|49.14.88.16|Internet Explorer|roflol|6
274877908089|2010-06-16T21:48:15.270+0000|61.8.74.47|Internet Explorer|cool|4
274877908090|2010-06-17T11:06:15.897+0000|61.95.243.248|Internet Explorer|thx|3
274877908091|2010-06-16T20:32:05.987+0000|61.247.252.135|Firefox|thanks|6
274877908092|2010-06-17T10:59:37.898+0000|49.14.88.16|Internet Explorer|thx|3
687194768909|2010-11-09T23:54:31.924+0000|41.206.154.129|Chrome|no|2
687194768910|2010-11-09T06:06:07.339+0000|27.113.173.27|Opera|thx|3
687194768911|2010-11-09T06:01:26.598+0000|41.206.154.129|Chrome|right|5
687194768912|2010-11-09T06:20:25.824+0000|46.175.253.189|Chrome|thanks|6
687194768913|2010-11-09T06:16:21.583+0000|31.31.175.171|Chrome|maybe|5
687194768914|2010-11-10T01:56:27.772+0000|41.206.154.129|Chrome|yes|3
687194768915|2010-11-09T09:18:56.084+0000|41.206.154.129|Chrome|About Safavid dynasty, ignificant ruling dynasties of Iran. They ruled one of t|79
687194768916|2010-11-09T06:23:23.020+0000|193.34.198.27|Opera|no way!|7
687194768917|2010-11-09T09:55:14.428+0000|196.43.201.32|Firefox|About My Immortal, ralian Recording Industry Association (ARIA). An accompanying music|86
687194768918|2010-11-09T10:19:59.597+0000|196.43.201.32|Firefox|duh|3
687194768919|2010-11-10T01:22:30.911+0000|193.34.198.27|Opera|ok|2
687194768920|2010-11-09T06:11:10.601+0000|41.190.231.38|Chrome|good|4
687194768921|2010-11-09T06:28:53.143+0000|41.190.231.38|Chrome|no|2
687194768922|2010-11-10T01:20:50.277+0000|196.43.201.32|Firefox|roflol|6
687194768923|2010-11-09T12:42:09.102+0000|193.34.198.27|Opera|ok|2
